OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength
596,25,Cundinamarca,25377,La Calera,18664.9,9995.1,2747.2,1372.7,1203,350,30,4,2,1,14,1,47,92,30032.7,2747.2,1.19364629,0.02737843,334538711.131852,116011.610698784
597,25,Cundinamarca,25386,La Mesa,695.1,14988.8,1690.9,1124.5,2829,417,16,9,5,40,24,4,160,165,16808.5,1690.9,0.61559034,0.01222117,151945395.698781,67690.2376065113
598,25,Cundinamarca,25394,La Palma,3195.5,14977.9,532.2,389.3,1423,179,16,33,10,2,4,5,491,145,18562.6,532.2,0.89522206,0.0156753,195089978.20322,96893.3199224778
599,25,Cundinamarca,25398,La Peña,802.1,13643.6,636.9,221.3,1133,133,2,10,0,3,58,0,15,40,14667.1,636.9,0.59265009,0.01033137,128572424.358069,64238.8404407482
600,25,Cundinamarca,25402,La Vega,1956.1,11525.7,1102,534.1,1528,231,24,1,0,4,4,1,19,57,14015.8,1102,0.7657838,0.01286406,160024414.49258,81985.7268056217
601,25,Cundinamarca,25407,Lenguazaque,7036,6962.8,123.9,936.1,1185,470,34,44,6,2,49,6,70,326,14935,123.9,0.64068073,0.01261121,156941289.789082,69668.0810307164
602,25,Cundinamarca,25426,Macheta,13059.6,8818.7,125.3,484.3,724,222,35,0,0,1,7,4,65,77,22362.6,125.3,0.6990772,0.01901026,236478451.304468,77701.8292301501
603,25,Cundinamarca,25430,Madrid,1291.3,9293.4,285.7,467.4,679,200,26,3,2,1,4,1,6,42,11052.1,285.7,0.67313295,0.00965476,120063856.988655,72817.0119598524
604,25,Cundinamarca,25436,Manta,2685.1,7243.8,151.4,473.6,2780,438,29,204,76,29,64,20,104,418,10402.6,151.4,0.45845651,0.00859179,106872489.080675,50756.2161545349
605,25,Cundinamarca,25438,Medina,90153.9,26087,936.3,1928,1432,203,11,1,1,0,18,3,27,160,118168.9,936.3,1.45473942,0.09751541,1212135150.65137,160349.930169099
606,25,Cundinamarca,25473,Mosquera,693.9,7037.5,1879.8,149.8,86,116,3,1,2,54,1,6,36,13,7881.2,1879.8,0.67816242,0.00871279,107725292.201937,67458.3890846701
607,25,Cundinamarca,25483,Nariño,1544.9,3837.9,27.3,57,117,42,7,0,0,0,0,0,8,9,5439.7,27.3,0.5154054,0.00457065,56817915.8421852,56873.2049712432
608,25,Cundinamarca,25486,Nemocón,3498.6,5170.5,212.7,880.2,750,151,9,4,0,2,4,1,23,21,9549.3,212.7,0.54919265,0.0080314,99914693.2364396,60297.1109698205
609,25,Cundinamarca,25488,Nilo,804.8,17590.9,3641.7,135.2,307,32,0,0,0,0,1,0,2,44,18530.9,3641.7,0.78697654,0.01815007,225550008.098365,87187.7794828678
610,25,Cundinamarca,25489,Nimaima,907.9,5025.7,305,58.5,367,56,3,0,1,0,9,2,8,22,5992.2,305,0.51742973,0.00470509,58531919.6178662,56417.6132792945
611,25,Cundinamarca,25491,Nocaima,393.7,5762.8,580.1,65.9,1409,103,1,1,0,0,1,0,8,13,6222.3,580.1,0.39445578,0.00551738,68657890.6225048,43346.6158861614
612,25,Cundinamarca,25506,Venecia,5800.7,5570,55.1,12.5,714,171,35,1,0,1,36,12,79,3,11383.1,55.1,0.50760134,0.01001056,124351155.239507,55939.4773035354
613,25,Cundinamarca,25513,Pacho,15266.3,22262.8,1361.2,1053,2844,277,24,13,6,2,6,3,42,174,38582.1,1361.2,1.10775446,0.03315931,412569703.748872,122121.158612239
614,25,Cundinamarca,25518,Paime,2502.5,12859.3,1238.9,317.1,830,99,79,10,0,0,3,1,103,85,15678.8,1238.9,0.65501779,0.01418732,176590666.070828,70575.3137578335
615,25,Cundinamarca,25524,Pandi,1738.1,4860.1,152.6,138.1,889,126,25,6,1,1,20,4,86,9,6736.3,152.6,0.41158081,0.00582018,72316538.598238,44897.0120870905
616,25,Cundinamarca,25530,Paratebueno,8732.1,78420.9,91.7,210.4,650,138,6,2,27,4,4,0,59,33,87363.3,91.7,1.82792237,0.07209619,896103062.438671,202741.977048535
617,25,Cundinamarca,25535,Pasca,13056.9,11417.8,1773.8,230.8,1534,443,117,15,1,0,5,6,28,91,24705.5,1773.8,0.70755507,0.02179319,270823002.010419,77592.732055601
618,25,Cundinamarca,25572,Puerto Salgar,2330.9,46454.9,1830.9,25.4,497,17,0,4,0,31,1,0,182,58,48811.2,1830.9,1.33643774,0.04151371,516940426.865113,147368.140742798
619,25,Cundinamarca,25580,Pulí,4704.5,15302.5,48.2,78.7,650,67,0,6,0,1,18,1,102,69,20085.7,48.2,0.65649341,0.01599555,198869930.03157,72479.0252366938
620,25,Cundinamarca,25592,Quebradanegra,451.7,8354.4,1061.8,9.5,1017,12,2,0,1,2,6,0,19,5,8815.6,1061.8,0.41793006,0.00638921,79493861.9898322,45619.4366712035
621,25,Cundinamarca,25594,Quetame,5308.3,7804.2,105.2,578.5,938,95,1,18,2,0,8,1,114,69,13691,105.2,0.5705134,0.01132063,140691320.823556,63085.0079407271
622,25,Cundinamarca,25596,Quipile,420.2,10496.9,1484.5,425.9,1133,145,11,7,4,17,27,4,43,135,11342.9,1484.5,0.61920241,0.01029039,127943069.066461,67491.1932329333
623,25,Cundinamarca,25599,Apulo,676.8,6612.2,4616.8,78.4,575,95,12,0,0,0,0,3,39,17,7367.4,4616.8,0.75870151,0.00964256,119859368.437507,83618.3198275688
624,25,Cundinamarca,25612,Ricaurte,2676.1,6519.1,1930.6,366.3,1499,269,7,0,0,0,14,6,501,47,9561.5,1930.6,0.76757585,0.0104386,129723786.015977,84838.7253098299
625,25,Cundinamarca,25645,San Antonio del Tequendama,2422.1,4773.8,668.4,324.4,2657,556,40,2,0,5,37,7,96,11,7520.4,668.4,0.36927082,0.00728062,90519143.735729,40547.5147616902
626,25,Cundinamarca,25649,San Bernardo,10551.6,13695.1,362.2,119.9,1326,153,13,4,2,2,24,3,91,159,24366.6,362.2,0.879186,0.01977834,245746574.091223,96303.8825035788
627,25,Cundinamarca,25653,San Cayetano,14198.8,13492.3,222.5,1760.8,1222,395,32,12,4,22,66,4,50,253,29452,222.5,0.85916205,0.02313006,287853882.506051,92822.7094583125
628,25,Cundinamarca,25658,San Francisco,2299.5,8437.1,721.8,295.4,1379,201,7,0,0,0,9,1,117,56,11031.9,721.8,0.58222051,0.00980065,121906709.737776,63452.2308454364
629,25,Cundinamarca,25662,San Juan de Río Seco,4663.1,25248.7,522.6,604.8,947,177,15,2,2,2,25,7,157,16,30516.6,522.6,0.91511039,0.02530246,314709049.306597,100956.725165358
630,25,Cundinamarca,25718,Sasaima,1981.1,8614.1,267.2,243.8,1925,286,7,8,2,2,4,2,15,53,10839,267.2,0.58928791,0.00882283,109754740.246461,63931.4882379233
631,25,Cundinamarca,25736,Sesquilé,3335.6,10247.7,107.2,435.4,1587,269,24,15,12,1,41,4,22,71,14018.7,107.2,0.63392243,0.0114663,142641887.323875,70001.8778608374
632,25,Cundinamarca,25740,Sibaté,1438,8971.6,740.2,1380.2,1211,422,51,28,6,0,37,5,55,40,11789.8,740.2,0.53703649,0.00998313,124084804.37318,58219.3049810907
633,25,Cundinamarca,25743,Silvania,2591.1,11200.8,1994.7,350.1,2385,457,40,17,2,23,21,2,103,159,14142,1994.7,0.57491847,0.01327053,164953128.275022,62502.2411465876
634,25,Cundinamarca,25745,Simijaca,1313.2,7721.1,304.7,98.2,2767,900,99,27,0,11,171,8,80,292,9132.5,304.7,0.49752501,0.00796379,99142672.0689096,54528.2429290041
635,25,Cundinamarca,25754,Soacha,3946.8,8870.4,2476.3,452.5,159,61,0,2,0,0,0,0,17,22,13269.7,2476.3,0.86056685,0.01485937,184787170.360821,93072.0999827643
636,25,Cundinamarca,25758,Sopó,2474.2,7500.6,607.9,257.8,1038,140,19,3,16,2,2,1,21,90,10232.6,607.9,0.58894444,0.00903136,112325286.95512,64706.0890063817
637,25,Cundinamarca,25769,Subachoque,6648,13152.6,142.6,607.4,2351,575,52,10,0,0,9,2,45,259,20408,142.6,0.6903558,0.01709133,212588257.300573,76450.3787018495
638,25,Cundinamarca,25772,Suesca,2644.3,10125.4,3747.9,674.8,1140,291,22,1,0,7,32,2,24,84,13444.5,3747.9,0.93456533,0.01422727,177024253.553923,103232.371698426
639,25,Cundinamarca,25777,Supatá,1845.3,10201.3,614.6,221.6,907,142,10,5,11,0,10,1,47,87,12268.2,614.6,0.47034163,0.01045555,130069690.868947,52048.8943528442
640,25,Cundinamarca,25779,Susa,2682.6,6578,453.6,231.7,2970,676,57,60,10,12,46,18,71,291,9492.3,453.6,0.50495233,0.00805411,100257654.191846,55310.4856533271
641,25,Cundinamarca,25781,Sutatausa,3983.2,1822.5,138.1,363.5,1654,306,19,0,6,4,1,2,62,89,6169.1,138.1,0.3811408,0.00522156,64976674.8835711,42030.5473767323
642,25,Cundinamarca,25785,Tabio,1055.2,5262.6,839.9,389.7,1182,256,29,1,1,5,3,1,4,113,6707.4,839.9,0.39055201,0.00614749,76470804.2466132,43058.2861266241
643,25,Cundinamarca,25793,Tausa,3556.4,14743.3,789.9,653.7,2375,367,34,6,3,1,3,4,41,93,18953.4,789.9,0.88299859,0.01566756,194958206.737143,97213.3363848799
644,25,Cundinamarca,25797,Tena,625.9,4096.9,163.6,160.4,2120,360,38,11,2,2,18,2,40,57,4883.3,163.6,0.38683463,0.00417142,51863752.6848687,42598.5622132974
645,25,Cundinamarca,25799,Tenjo,1774.4,8002.5,1341.9,197.3,1409,434,33,8,1,1,3,3,121,98,9974.2,1341.9,0.54931511,0.00916877,114232612.564989,60973.4164037727
646,25,Cundinamarca,25805,Tibacuy,1806.2,6324.2,95.8,151.8,908,114,2,2,3,5,22,2,41,53,8282.2,95.8,0.44130406,0.00680478,84563154.4520498,48618.6430295004
647,25,Cundinamarca,25807,Tibirita,394.7,4119.8,1104.1,10.3,1051,260,16,39,1,3,3,1,23,254,4524.8,1104.1,0.35110305,0.0046818,58246746.9471703,38154.8358309282
648,25,Cundinamarca,25815,Tocaima,2603.7,17776.5,3374.3,577.6,864,150,6,13,3,2,9,0,80,39,20957.8,3374.3,1.00157448,0.02009798,249816437.750459,110198.989948862
649,25,Cundinamarca,25817,Tocancipá,1271.7,4627,832.2,208.5,764,162,19,4,7,6,2,0,16,66,6107.2,832.2,0.49558435,0.00593438,73816238.6687392,54480.9131199988
650,25,Cundinamarca,25823,Topaipí,3207.1,11128.8,170.8,54.6,859,131,15,41,5,0,3,0,32,249,14390.5,170.8,0.71089614,0.01157438,144054538.29749,77236.7536548614
651,25,Cundinamarca,25839,Ubalá,21908.7,24690,1731.6,1680.9,1307,181,28,32,12,9,13,2,201,119,48279.6,1731.6,1.4809196,0.0425766,529422133.340869,161938.077915487
652,25,Cundinamarca,25841,Ubaque,3074.9,6132.6,82.5,1411.1,1856,345,20,53,7,3,36,4,55,274,10618.6,82.5,0.52888143,0.00885453,110061195.177743,58308.8417420776
653,25,Cundinamarca,25843,Villa de San Diego de Ubate,1775,6752,323.6,1280.5,3038,851,110,67,14,1,30,8,291,280,9807.5,323.6,0.44954152,0.00829548,103244200.645662,49805.7276520376
654,25,Cundinamarca,25845,Une,8850.3,9966.4,461.7,2359.1,647,296,68,39,4,3,25,2,25,94,21175.7,461.7,0.84117393,0.01767812,219694176.326569,92665.9130447301
655,25,Cundinamarca,25851,Útica,872.5,9688.3,316.5,59.4,386,60,4,4,0,1,31,1,22,22,10620.2,316.5,0.59111357,0.00676766,84197840.8446095,64577.4051612856
656,25,Cundinamarca,25862,Vergara,1265.3,12823.6,185.3,78.1,1008,86,11,12,1,2,17,1,19,152,14167.1,185.3,0.58526967,0.01193913,148550104.75565,64233.3126778345
657,25,Cundinamarca,25867,Vianí,614.4,6033.4,43.7,14.1,746,81,22,36,16,1,56,0,61,90,6661.9,43.7,0.47259747,0.00672576,83649055.8498201,51984.4584549645
658,25,Cundinamarca,25871,Villagómez,2222.3,3974.4,11.9,113.2,688,43,0,1,0,1,8,0,25,53,6309.9,11.9,0.45604304,0.00504368,62767368.1517302,49796.1380462857
659,25,Cundinamarca,25873,Villapinzón,3343.4,15860.4,1230,630.9,3119,1339,138,92,8,10,36,6,248,455,19834.6,1230,0.82104893,0.01841759,229182210.502485,89544.490221748
660,25,Cundinamarca,25875,Villeta,844.4,11853.6,585,380.7,1019,224,29,46,2,1,0,1,45,128,13078.7,585,0.59316945,0.01158502,144102318.246376,64911.0173894682
661,25,Cundinamarca,25878,Viotá,3255.8,15647.5,298.4,682.6,3444,362,41,32,10,12,18,7,122,104,19586,298.4,0.77881408,0.01666655,207138555.57461,85543.6994011367
662,25,Cundinamarca,25885,Yacopí,25622.3,68661,2376.5,720,4918,295,15,10,3,3,72,2,331,118,95003.3,2376.5,1.98087634,0.07835869,975656856.703606,216595.569773903
663,25,Cundinamarca,25898,Zipacón,1765,3322.8,161.1,184.1,695,212,13,0,2,2,2,3,6,33,5271.9,161.1,0.33871537,0.00429327,53389773.6036886,37203.464807953
664,25,Cundinamarca,25899,Zipaquirá,6298.5,12399,499.5,691.7,1855,473,71,13,7,3,3,4,18,122,19389.2,499.5,0.92271023,0.01589824,197783414.722478,101249.443111727
665,23,Córdoba,23001,Montería,2041.7,294507.5,8061.2,3281.6,4566,352,44,46,4,2,51,3,20,377,299830.9,8061.2,3.40796101,0.25435516,3187706896.89481,377338.914161454
666,23,Córdoba,23068,Ayapel,2765.3,166749,1509,3674.2,1203,43,34,6,1,0,4,0,16,8,173188.5,1509,2.42657711,0.15801717,1978680979.4193,268320.962458491
667,23,Córdoba,23079,Buenavista,456.9,81699.3,1622.2,163.9,640,89,2,0,0,0,0,0,1,80,82320.1,1622.2,1.84831902,0.06833781,855584344.456097,205082.642902966
668,23,Córdoba,23090,Canalete,1498.7,35670.5,842.1,194.3,688,102,4,5,42,5,21,0,75,4,37363.4,842.1,0.95183203,0.03265334,409368414.095277,106223.772679699
669,23,Córdoba,23162,Cereté,297,24186.2,1650.2,414.4,1944,337,21,8,0,6,40,1,36,110,24897.6,1650.2,1.40242856,0.02279753,285948892.715479,156324.131737121
670,23,Córdoba,23168,Chimá,15953.7,12794.3,172.8,1638,1154,270,14,605,21,2,77,3,42,35,30386,172.8,0.93187506,0.02667166,334738688.813824,103946.661344386
671,23,Córdoba,23182,Chinú,2568.9,55243.2,1051.2,368.8,2489,46,4,38,1,4,67,0,30,298,58181,1051.2,1.61801544,0.04948724,620926530.711528,174923.281420273
672,23,Córdoba,23189,Ciénaga de Oro,3067.8,53273.1,1743.7,1335.8,2542,88,8,16,3,3,16,1,31,95,57676.7,1743.7,1.90557393,0.05354444,671478271.838763,212232.64807394
673,23,Córdoba,23300,Cotorra,25.5,7868.9,321.7,222.8,1537,318,14,2,0,3,20,4,38,69,8117.1,321.7,0.62253918,0.0072487,90958938.6791682,69497.1089704628
674,23,Córdoba,23350,La Apartada,414,24420.2,1889.9,14.8,78,14,0,0,0,1,1,0,0,1,24849,1889.9,0.88366832,0.01970795,246625563.629654,98301.2482270074
675,23,Córdoba,23417,Lorica,7549,65667.4,2467.3,11203.6,3639,332,42,245,43,39,16,1,39,217,84420,2467.3,2.10057268,0.08089288,1015401524.66873,232637.459315756
676,23,Córdoba,23419,Los Córdobas,228.4,30713.9,132.8,1368.4,1309,116,9,5,2,2,5,0,6,122,32310.7,132.8,1.18978828,0.0335607,420902761.725969,132672.076680263
677,23,Córdoba,23464,Momil,197,14404.8,888.2,92.4,587,29,7,73,2,0,19,0,16,38,14694.3,888.2,0.66403361,0.0131562,165192023.626794,73096.0918384924
678,23,Córdoba,23466,Montelíbano,37411.9,90888.6,6762.6,2123.5,727,68,7,3,0,6,48,2,24,1,130424,6762.6,4.18211457,0.12642882,1623893426.34808,448847.63767752
679,23,Córdoba,23500,Moñitos,323.7,13268.1,246.8,24.4,1032,118,6,0,4,3,3,1,188,35,13616.3,246.8,0.87323192,0.0138326,173649084.284426,95060.774103867
680,23,Córdoba,23555,Planeta Rica,597.8,109035.2,3314.2,772.9,1037,72,4,0,2,4,6,0,6,162,110406,3314.2,2.10815747,0.09945346,1241142500.31955,230048.370044814
681,23,Córdoba,23570,Pueblo Nuevo,555,77212,4554.7,663,1976,261,9,2,1,1,17,4,15,174,78430,4554.7,1.94343104,0.06952136,871047397.935538,215644.892998412
682,23,Córdoba,23574,Puerto Escondido,370.6,34786.3,406.7,540.8,1392,225,44,164,27,37,10,1,18,110,35697.6,406.7,1.18269157,0.0338877,425155151.270875,129797.376863103
683,23,Córdoba,23580,Puerto Libertador,35144.6,76971.7,1397.4,1088.7,827,33,4,6,2,4,8,0,7,20,113205,1397.4,2.7589398,0.13848405,1743556973.542,299771.298801198
684,23,Córdoba,23586,Purísima,258.8,10390.6,107.6,35.6,1549,42,0,2,0,0,86,0,136,15,10684.9,107.6,0.72947399,0.00901811,113228646.493694,79972.0065897757
685,23,Córdoba,23660,Sahagún,1806.9,88116.1,2036,832.8,4292,228,10,7,2,4,38,1,49,240,90755.8,2036,1.97394105,0.07889122,989275579.797295,218362.130414307
686,23,Córdoba,23670,San Andrés Sotavento,7389,12692.8,95.6,107.2,2901,215,96,338,28,7,990,65,28,15,20189,95.6,0.8796253,0.01761244,221051694.33189,96812.3780182995
687,23,Córdoba,23672,San Antero,1600.1,16041.4,667.4,381.4,1159,271,15,2,5,85,30,4,20,48,18022.8,667.4,1.09411908,0.01833772,230317116.907923,118245.133931325
688,23,Córdoba,23675,San Bernardo del Viento,565.3,22180.8,2171.1,586.7,2381,435,184,126,9,19,131,6,161,41,23332.9,2171.1,0.98306652,0.02492916,313044291.731865,108517.973876587
689,23,Córdoba,23678,San Carlos,243.4,42740.2,388.9,517.2,1491,137,10,30,11,1,11,1,63,117,43500.9,388.9,1.33088274,0.03748331,469929319.527115,147613.484044554
690,23,Córdoba,23682,San José de Ure,3241.5,48900.3,58.4,521.2,381,30,2,0,0,0,1,0,2,13,52663,58.4,1.58681041,0.04298133,530954324.994419,172568.636454257
691,23,Córdoba,23686,San Pelayo,221.5,37526.7,1487.2,1379.4,3274,258,21,22,3,13,47,2,21,184,39127.7,1487.2,1.85112758,0.03688744,462819276.956999,206233.263914516
692,23,Córdoba,23807,Tierralta,324922.3,140086.9,422.9,8743,2690,144,18,33,35,6,410,11,44,17,473752.2,422.9,3.72958707,0.40531523,5010484646.71894,395642.304482471
693,23,Córdoba,23815,Tuchín,4627.8,5363,35.1,62.3,3451,317,13,501,130,7,258,6,195,34,10053.1,35.1,0.54126494,0.00833435,104627043.481448,59674.4140252727
694,23,Córdoba,23855,Valencia,907,80122.5,3427.7,490.2,434,59,7,9,0,0,1,1,1,5,81519.7,3427.7,1.74991645,0.07373108,939328120.574354,182354.94313369
695,20,Cesar,20001,Valledupar,177222.7,196340,10448.2,30994.5,3415,199,19,16,4,13,617,5,46,125,404557.2,10448.2,4.52771904,0.34854572,4391142619.00969,498196.602241767
696,20,Cesar,20011,Aguachica,7698,68935.3,6326.7,3836.8,989,134,15,1,0,0,5,1,17,35,80470.1,6326.7,1.96836709,0.07200706,901661258.159307,216721.026282361
697,20,Cesar,20013,Agustín Codazzi,54901.9,112213,3562,3447.2,1353,56,3,2,0,0,8,0,1,21,170562.1,3562,2.79830077,0.14448153,1817758598.04119,305088.05533652
698,20,Cesar,20032,Astrea,1532.4,48765,2674.6,2963,529,42,0,31,4,3,6,2,0,27,53260.4,2674.6,1.20702578,0.04654857,584853040.199183,132631.954503171
699,20,Cesar,20045,Becerril,56345.7,50689.7,6741.8,6153.4,639,21,0,0,0,0,61,2,8,8,113188.8,6741.8,2.44621003,0.10115622,1271803277.61509,267581.227455706
700,20,Cesar,20060,Bosconia,3842.3,51147.5,2705,1127.1,271,14,2,0,0,0,3,0,5,13,56116.9,2705,1.24274024,0.048273,607307405.180544,136456.246048153
701,20,Cesar,20175,Chimichagua,10528.7,71716.2,52476.8,2420.9,975,138,4,4,0,0,2,5,15,41,84665.8,52476.8,2.46858292,0.1131816,1420912050.79303,271612.116331549
702,20,Cesar,20178,Chiriguaná,11116.1,74443,13099.2,10320,471,48,7,5,1,1,6,4,18,62,95879,13099.2,2.39284243,0.0913603,1147686263.75238,260012.232171115
703,20,Cesar,20228,Curumaní,14305.5,66763.8,7740.7,1078.3,1220,114,9,0,0,2,2,2,36,49,82147.6,7740.7,1.62146974,0.07553664,948348987.581084,175697.576225917
704,20,Cesar,20238,El Copey,8357,71355.5,7504.2,5793.5,419,43,44,4,2,2,10,1,0,51,85505.9,7504.2,1.7237046,0.07896752,994303065.779999,189140.844110883
705,20,Cesar,20250,El Paso,18642.4,57461.7,596.5,3843.4,660,33,3,6,0,0,3,1,3,49,79947.5,596.5,2.23363327,0.06744479,847811420.530562,243371.062807783
706,20,Cesar,20295,Gamarra,738.9,29157.4,942.2,788.7,257,53,4,5,0,4,1,0,28,25,30685,942.2,1.02377487,0.02742425,343454011.090412,114020.109426557
707,20,Cesar,20310,González,1785.9,5193.3,426.1,197.3,441,27,15,0,0,0,1,0,5,18,7176.5,426.1,0.42923368,0.00589268,73815502.2438143,47509.5778152024
708,20,Cesar,20383,La Gloria,8929.2,68714.6,1887.5,2430.6,673,113,6,0,3,1,0,0,5,26,80074.4,1887.5,1.98288426,0.06609029,828356258.410187,215023.944460188
709,20,Cesar,20400,La Jagua de Ibirico,27234.3,43544.4,1146.6,5451.1,1071,68,1,0,3,0,2,0,5,49,76229.8,1146.6,1.89216844,0.06162149,774351672.603229,207888.618730921
710,20,Cesar,20443,Manaure,4698.2,8563.7,237,127.4,337,49,30,3,0,0,3,0,1,8,13389.2,237,0.64354936,0.01130445,142421974.078477,71525.269212684
711,20,Cesar,20517,Pailitas,10323.5,41722.1,157.4,649,363,26,2,2,0,0,0,1,0,20,52694.6,157.4,1.11666622,0.04376672,549027338.849311,123198.433007462
712,20,Cesar,20550,Pelaya,3861,35818.6,643.9,1800.9,427,58,15,3,5,3,5,2,2,22,41480.5,643.9,1.42035378,0.03481912,436591886.237529,152809.576588232
713,20,Cesar,20570,Pueblo Bello,46965.1,29106.2,51.9,1921.1,1206,122,16,16,7,19,827,4,36,22,77992.3,51.9,1.69002953,0.05748866,724453792.754429,186119.249367557
714,20,Cesar,20614,Río de Oro,11264,37984.3,3229.1,2693,1000,214,140,58,18,9,15,2,84,32,51941.2,3229.1,1.50088191,0.03827262,479186709.964485,165031.744053386
715,20,Cesar,20621,La Paz,11646.8,90242.6,5293.1,1341.6,990,150,12,4,4,0,9,2,52,28,103230.9,5293.1,3.38388144,0.08847667,1113878475.70007,371147.133850215
716,20,Cesar,20710,San Alberto,5329.5,51246.9,1539.9,2145.9,340,40,1,2,0,1,0,0,1,76,58722.4,1539.9,1.59342917,0.04708166,588910131.458876,173400.192775682
717,20,Cesar,20750,San Diego,3087,57920.2,305.2,761.4,496,64,3,0,0,0,2,0,1,43,61768.6,305.2,2.06626319,0.05373272,676510949.436765,228336.66885486
718,20,Cesar,20770,San Martín,10775.1,71117.1,2680.6,3868.7,642,33,1,6,0,0,1,1,40,27,85760.9,2680.6,1.85995328,0.06972895,872483408.140671,202352.677610541
719,20,Cesar,20787,Tamalameque,5171.2,37624.8,6234.9,3378.2,414,73,1,1,0,1,1,0,33,41,46174.2,6234.9,1.03480731,0.0417738,523954138.640827,114588.057169281
720,18,Caquetá,18001,Florencia,72197.3,112772,63285.5,4667.1,951,98,9,50,6,11,22,4,10,9,189636.4,63285.5,2.63259328,0.19301083,2392880111.08539,290980.380886756
721,18,Caquetá,18029,Albania,3951.7,35508.6,2025.1,113.9,811,43,1,2,1,1,5,19,26,41,39574.2,2025.1,1.05916416,0.03218723,398945100.067122,115609.225603337
722,18,Caquetá,18094,Belén de los Andaquies,50224.3,44297.8,1319.9,420.7,666,45,13,3,0,6,13,37,17,33,94942.8,1319.9,1.99497368,0.09590846,1188931716.7405,220252.184772282
723,18,Caquetá,18150,Cartagena del Chairá,1088710.6,179358.6,659.5,11176,2597,39,3,0,3,2,45,0,15,0,1279245.2,659.5,9.85346618,1.03873284,12954168314.469,997382.077285543
724,18,Caquetá,18205,Curillo,7648.6,30643.3,333.4,868.4,815,58,1,4,1,1,5,0,36,44,39160.4,333.4,1.815982,0.04061884,502978752.95421,199952.558546953
725,18,Caquetá,18247,El Doncello,14713,100514.6,4118.4,1423.3,519,80,11,6,15,13,3,1,4,31,116651,4118.4,3.02055187,0.08644804,1071752776.44073,333802.526589532
726,18,Caquetá,18256,El Paujil,29654.2,84639.4,1597.5,2442.9,1431,32,2,114,1,0,8,2,40,14,116736.5,1597.5,3.12358307,0.11669069,1379912199.09616,325594.067210266
727,18,Caquetá,18410,La Montañita,49227.4,113605.8,8899.6,889.6,1604,26,1,3,5,0,66,0,12,114,163722.8,8899.6,4.15110845,0.12910296,1545597345.95925,454222.535070359
728,18,Caquetá,18460,Milán,24790.8,97963.5,1416.4,910.1,727,20,1,14,6,35,254,1,5,29,123664.4,1416.4,2.00020422,0.10118762,1254180620.06941,220283.686255724
729,18,Caquetá,18479,Morelia,5103.2,38947.5,1956.8,261,504,79,2,0,0,3,5,0,5,22,44311.8,1956.8,1.3611279,0.0377169,467497674.553128,149740.303481334
730,18,Caquetá,18592,Puerto Rico,199277.9,199149.7,4913.4,675.8,1541,110,17,25,1,0,18,0,66,40,399103.4,4913.4,4.19456481,0.31157959,2820132899.62907,464697.806977053
731,18,Caquetá,18610,San José del Fragua,64401.7,4671.6,69.4,494.5,1064,43,5,1,1,6,100,2,7,5,69567.9,69.4,1.85880431,0.09195771,1139824592.06299,204899.021192719
732,18,Caquetá,18753,San Vicente del Caguán,605371.7,175590.7,0.5,858.9,85,2,0,1,0,4,26,0,2,0,781821.3,0.5,10.25729593,1.43137811,18939507883.8993,1118808.71869752
733,18,Caquetá,18756,Solano,3914992.2,247071.3,10038.3,65874.3,1293,5,10,0,2,3,497,13,14,0,4227937.8,10038.3,20.27092813,3.45656893,42760395703.2057,2190583.1874476
734,18,Caquetá,18785,Solita,16434.5,32946.8,19.9,1445.4,342,11,0,0,1,13,91,0,11,0,50826.8,19.9,1.61773453,0.0504151,624841322.740407,177078.864231061
735,18,Caquetá,18860,Valparaíso,34006.4,76709.1,4529.3,572.7,871,10,1,2,0,0,7,0,149,57,111288.2,4529.3,2.55212753,0.09969841,1235682337.35551,279675.858927738
736,17,Caldas,17001,Manizales,1584,36217.2,2449.7,164.5,2255,237,8,7,1,1,10,3,18,198,37965.7,2449.7,1.42337099,0.0360929,449049126.182368,154734.38291097
737,17,Caldas,17013,Aguadas,2163.5,42551.2,1141.4,166.8,1880,159,30,3,0,0,14,4,33,169,44881.4,1141.4,1.36834136,0.03873395,482294452.334746,149900.076540402
738,17,Caldas,17042,Anserma,296.7,19005.3,1048.8,38.2,3591,155,10,2,1,5,13,1,53,168,19340.3,1048.8,0.91386266,0.01714078,213293002.700129,100539.351558748
739,17,Caldas,17050,Aranzazu,464.4,12819.3,740.4,160.4,862,42,5,10,7,1,14,1,87,115,13444.1,740.4,0.67748328,0.01177958,146599373.140726,74722.3554669204
740,17,Caldas,17088,Belalcázar,233.3,10579.1,289.5,64.3,480,65,6,0,0,1,1,1,10,45,10876.6,289.5,0.60068869,0.00910071,113209614.042051,65861.728127893
741,17,Caldas,17174,Chinchiná,627.4,9197.9,256.9,85.2,607,33,2,0,0,0,1,1,2,35,9910.4,256.9,0.77104293,0.00883342,109871378.370097,84662.7094592463
742,17,Caldas,17272,Filadelfia,215.3,18696.8,9.3,166.1,1831,51,0,0,1,0,8,1,11,218,19078.3,9.3,0.62682988,0.01584197,197147517.952646,69148.3462352128
